lat,lon,dep,x,y,mag
40.7498333,-112.0456667,7.55,15.039009,7.550000,0.49
40.7418333,-112.041,9.42,15.213453,9.420000,1.17
40.7421667,-112.044,9.45,14.975908,9.450000,0.71
40.7443333,-112.0438333,7.54,15.046078,7.540000,0.49
40.7291667,-112.093,10.78,10.614594,10.780000,-0.1
40.7528333,-112.0618333,8.87,13.790549,8.870000,0.28
40.7366667,-112.043,8.45,14.914597,8.450000,0.9
40.7316667,-112.0915,10.81,10.803047,10.810000,0.34
40.7451667,-112.0391667,8.45,15.450819,8.450000,0.98
40.7448333,-112.0596667,9.58,13.759611,9.580000,0.91
40.741,-112.0401667,8.62,15.260128,8.620000,0.01
40.7218333,-112.0775,10.51,11.695427,10.510000,0.92
40.7486667,-112.0431667,8.65,15.213767,8.650000,1.41
40.7456667,-112.0466667,10.57,14.848294,10.570000,2.46
40.7511667,-112.0605,9.07,13.856476,9.070000,0.52
40.7478333,-112.0453333,10.26,15.014223,10.260000,2.25
40.7421667,-112.0621667,4.68,13.484848,4.680000,0.13
40.7346667,-112.05,7.61,14.287845,7.610000,0.74
40.779,-112.0798333,11.44,12.996875,11.440000,1.38
40.746,-112.0435,8.03,15.116887,8.030000,0.32
40.7805,-112.0701667,10.81,13.828950,10.810000,0.56
40.767,-112.071,8.43,13.408161,8.430000,0.28
40.732,-112.0876667,10.09,11.126399,10.090000,0.33
40.7401667,-112.0498333,7.78,14.444964,7.780000,0.91
40.7616667,-112.0691667,8.28,13.419349,8.280000,1.15
40.7531667,-112.0785,7.99,12.431590,7.990000,0.64
40.7371667,-112.0818333,10.12,11.740165,10.120000,0.49
40.7585,-112.0671667,8.38,13.500793,8.380000,0.5
40.7665,-112.074,9.83,13.148980,9.830000,0.85
40.7665,-112.1375,2.23,7.939732,2.230000,-0.45
40.7618333,-112.103,5.19,10.647834,5.190000,-0.22
40.7648333,-112.0971667,4.73,11.204827,4.730000,0.06
40.7676667,-112.0806667,10.17,12.632507,10.170000,0.92
40.7578333,-112.0741667,9.58,12.909016,9.580000,0.24
40.7646667,-112.091,9.79,11.706389,9.790000,-0.01
40.7596667,-112.0808333,10.43,12.409893,10.430000,0.48
40.7598333,-112.0276667,7.75,16.776803,7.750000,-0.02
40.7548333,-112.0676667,7.65,13.364058,7.650000,-0.18
40.7493333,-112.0586667,8.47,13.959089,8.470000,0.37
40.7515,-112.036,7.93,15.875791,7.930000,1.26
40.7548333,-112.0628333,8.32,13.760679,8.320000,1.13
40.7431667,-112.0348333,9.03,15.754366,9.030000,0.66
40.7566667,-112.0608333,8.56,13.972637,8.560000,2.25
40.757,-112.061,8.92,13.967655,8.920000,1.3
40.7558333,-112.0625,5.83,13.814125,5.830000,0.65
40.7875,-112.0735,6.84,13.738304,6.840000,0.25
40.7395,-112.0698333,8.54,12.786009,8.540000,0.36
40.7441667,-112.0745,7.29,12.524832,7.290000,0.69
40.764,-112.0438333,4.66,15.558834,4.660000,0.67
40.7546667,-112.0436667,9.44,15.329164,9.440000,0.35
40.7661667,-112.0915,10.4,11.704566,10.400000,-0.15
40.7531667,-112.0323333,8.03,16.220144,8.030000,1.95
40.7571667,-112.0381667,9.83,15.845678,9.830000,0.29
40.7421667,-112.0758333,8.61,12.363186,8.610000,0.85
40.7331667,-112.0865,7.88,11.252643,7.880000,0.32
40.765,-112.0825,6.2,12.412449,6.200000,0.61
40.7626667,-112.0761667,9.61,12.871123,9.610000,0.93
40.7125,-112.0685,10.25,12.190690,10.250000,0.76
40.7521667,-112.038,7.24,15.729031,7.240000,1.3
40.7516667,-112.0761667,10.42,12.583887,10.420000,0.72
40.7845,-112.0963333,7.01,11.787243,7.010000,0.72
40.7406667,-112.0396667,7.15,15.292480,7.150000,0.77
40.7486667,-112.0308333,8.97,16.225993,8.970000,1.08
40.7901667,-111.9413333,7.64,24.649160,7.640000,0.56
40.7573333,-112.0731667,9.51,12.978015,9.510000,0.69
40.7295,-112.078,9.39,11.854584,9.390000,1.1
40.7261667,-112.084,9.81,11.274997,9.810000,1.09
40.7291667,-112.0808333,9.77,11.613303,9.770000,1.73
40.7501667,-112.0505,6.05,14.651045,6.050000,0.59
40.7163333,-112.0935,10.63,10.238182,10.630000,0.19
40.7658333,-112.0893333,10.16,11.873609,10.160000,0.93
40.7446667,-112.0503333,4.1,14.521284,4.100000,0.62
40.7461667,-112.042,4.77,15.244344,4.770000,0.4
40.7513333,-112.034,7.42,16.035584,7.420000,0.78
40.7803333,-112.0716667,11.25,13.701560,11.250000,0.9
40.7881667,-112.0735,8.82,13.755712,8.820000,0.55
40.7478333,-112.0388333,7.19,15.547690,7.190000,0.94
40.7516667,-112.0281667,7.68,16.523008,7.680000,1.05
40.7503333,-112.0343333,7.24,15.982170,7.240000,1.4
40.7183333,-112.074,9.39,11.891387,9.390000,0.48
40.7495,-112.0413333,8.41,15.385959,8.410000,0.15
40.7476667,-112.0376667,8.34,15.639094,8.340000,2.44
40.7681667,-112.0715,4.8,13.397599,4.800000,1.16
40.7491667,-112.0525,8.58,14.460828,8.580000,1.45
40.7456667,-112.055,8.35,14.164358,8.350000,0.88
40.7366667,-112.0753333,10.63,12.260613,10.630000,0.66
40.7386667,-112.0585,8.44,13.694477,8.440000,1.01
40.7556667,-112.0616667,8.39,13.878156,8.390000,1.4
40.7266667,-112.0818333,9.11,11.465921,9.110000,0.54
40.739,-112.0625,10.5,13.374857,10.500000,0.51
40.7456667,-112.0751667,9.32,12.509282,9.320000,0.68
40.7578333,-112.0691667,7.24,13.319283,7.240000,1.48
40.71,-112.0728333,8.04,11.769618,8.040000,0.87
40.7583333,-112.0563333,7.23,14.385374,7.230000,2.04
40.7603333,-112.0391667,7.41,15.846159,7.410000,0.67
40.7228333,-112.0815,10.66,11.393161,10.660000,0.43
40.7521667,-112.0603333,8.95,13.896248,8.950000,1.12
40.7526667,-112.0685,9.4,13.239125,9.400000,1.33
40.7653333,-112.0761667,9.37,12.940755,9.370000,0.51
40.729,-112.0661667,9.88,12.812909,9.880000,0.92
40.7541667,-112.0316667,8.96,16.300908,8.960000,0.31
40.7651667,-112.0675,6.58,13.647457,6.580000,0.51
40.7693333,-112.079,10.24,12.812767,10.240000,0.54
40.7505,-112.0343333,8.5,15.986514,8.500000,0.77
40.7526667,-112.059,9.22,14.018708,9.220000,0.52
40.7773333,-112.0781667,12.4,13.090052,12.400000,0.44
40.734,-112.0653333,2.52,13.011814,2.520000,0.29
40.7521667,-112.0548333,7.76,14.347596,7.760000,0.56
40.7583333,-112.0531667,7.24,14.645213,7.240000,0.18
40.7615,-112.053,7.4,14.741491,7.400000,2.21
40.739,-112.0621667,7.73,13.402214,7.730000,0.4
40.7646667,-112.0795,8.54,12.649872,8.540000,0.51
40.7558333,-112.0311667,6.41,16.385367,6.410000,1.25
40.7596667,-112.0591667,6.98,14.187668,6.980000,1.08
40.7666667,-112.0803333,10.01,12.633741,10.010000,0.57
40.7363333,-112.0541667,7.37,13.989289,7.370000,0.91
40.7803333,-112.0971667,8.05,11.609978,8.050000,1.29
40.7611667,-112.072,8.7,13.173826,8.700000,0.41
40.7646667,-112.0741667,9.62,13.087436,9.620000,0.42
40.7466667,-112.0455,9.38,14.970124,9.380000,1.47
40.7716667,-112.0766667,10.35,13.065119,10.350000,0.19
40.7431667,-112.0615,5.16,13.565661,5.160000,1.19
40.7431667,-112.0476667,8.46,14.701029,8.460000,0.55
40.7665,-112.0766667,9.59,12.930199,9.590000,0.55
40.719,-112.0516667,9.27,13.742426,9.270000,0.98
40.7145,-112.081,10.38,11.216567,10.380000,0.16
40.7821667,-112.0765,8.94,13.352985,8.940000,0.48
40.7436667,-112.0415,8.51,15.220208,8.510000,0.76
40.7615,-112.065,7.36,13.756874,7.360000,0.61
40.7636667,-112.0795,6.94,12.623756,6.940000,0.8
40.7408333,-112.0768333,8.22,12.246296,8.220000,0.81
40.76,-112.0571667,7.78,14.360471,7.780000,1.64
40.7778333,-111.9638333,5.38,22.482941,5.380000,0.86
40.7445,-112.0576667,9.52,13.915059,9.520000,1.71
40.7135,-112.0993333,10.73,9.685210,10.730000,0.33
40.7701667,-112.0861667,8.75,12.246607,8.750000,0.56
40.7571667,-112.0743333,10.2,12.877941,10.200000,1.53
40.7648333,-112.0753333,10.45,12.996074,10.450000,2.13
40.7255,-112.09,10.72,10.765042,10.720000,0.79
40.7448333,-112.0566667,9.31,14.005827,9.310000,1.86
40.7656667,-112.0728333,9.43,13.222943,9.430000,1.23
40.738,-112.0276667,9.2,16.207998,9.200000,0.48
40.7513333,-112.0386667,7.65,15.652594,7.650000,0.19
40.7228333,-112.0496667,5.63,14.006604,5.630000,0.32
40.7565,-112.0606667,8.15,13.981958,8.150000,0.87
40.7703333,-112.071,7.11,13.495181,7.110000,0.85
40.7606667,-112.0688333,9.75,13.420601,9.750000,2.3
40.7638333,-112.072,9.68,13.243444,9.680000,1.76
40.7315,-112.0665,8.85,12.850797,8.850000,1.4
40.757,-112.0901667,10.32,11.574425,10.320000,1.08
40.7385,-112.0453333,7.5,14.770868,7.500000,0.25
40.7291667,-112.055,9.77,13.733945,9.770000,1.57
40.7495,-112.0325,6.5,16.110916,6.500000,0.84
40.7395,-112.073,7.57,12.526099,7.570000,1.13
40.7603333,-112.0705,4.56,13.275144,4.560000,0.46
40.7416667,-112.0423333,9.38,15.099673,9.380000,0.87
40.734,-112.0618333,10.04,13.299109,10.040000,1.43
40.7545,-112.0573333,8.49,14.203311,8.490000,1.66
40.7515,-112.0428333,7.07,15.314996,7.070000,0.36
40.7603333,-112.0673333,8.9,13.534974,8.900000,0.68
40.7538333,-112.0666667,7.64,13.420016,7.640000,1.49
40.7556667,-112.0605,6.47,13.973894,6.470000,0.97
40.7608333,-112.0716667,6.51,13.192469,6.510000,0.94
40.7493333,-112.0825,4.61,12.003233,4.610000,0.13
40.7411667,-112.0676667,8.76,13.007339,8.760000,0.23
40.7793333,-112.0761667,11.85,13.306334,11.850000,1.2
40.7638333,-112.0753333,5.95,12.969962,5.950000,0.08
40.7996667,-112.074,10.76,14.014978,10.760000,0.49
40.7346667,-112.0583333,9,13.603801,9.000000,0.83
40.7441667,-112.0536667,8.67,14.234658,8.670000,0.01
40.7298333,-112.06,8.85,13.340880,8.850000,0.49
40.732,-112.0591667,10.26,13.465816,10.260000,0.54
40.7585,-112.0335,6.51,16.263380,6.510000,0.97
40.762,-112.0745,9.68,12.990462,9.680000,1.68
40.7678333,-112.0731667,9.27,13.252157,9.270000,1.63
40.7523333,-112.0518333,8,14.598134,8.000000,0.65
40.7543333,-112.0328333,8.35,16.209511,8.350000,1.93
40.7548333,-112.0313333,7.17,16.345638,7.170000,1.24
40.7713333,-112.091,7.85,11.880594,7.850000,0.92
40.756,-112.0431667,6.33,15.404957,6.330000,0.58
40.7513333,-112.0301667,7.98,16.350182,7.980000,1.48
40.7598333,-112.052,7.75,14.780072,7.750000,0.89
40.7755,-112.0555,9.13,14.901581,9.130000,0.53
40.7758333,-112.0501667,7.72,15.347793,7.720000,0.76
40.7428333,-112.0766667,8,12.312194,8.000000,0.94
40.7423333,-112.081,8.61,11.943500,8.610000,0.67
40.7423333,-112.0371667,7.67,15.541122,7.670000,0.22
40.7275,-112.1001667,10.71,9.982758,10.710000,0.45
40.8368333,-112.0691667,10.06,15.381573,10.060000,0.2
40.7555,-112.0908333,6.17,11.480535,6.170000,0.02
40.7703333,-112.0578333,7.6,14.575369,7.600000,0.41
40.7383333,-112.0601667,6.83,13.548976,6.830000,0.59
40.7523333,-112.0366667,6.95,15.842794,6.950000,0.65
40.7646667,-112.0786667,6.51,12.718239,6.510000,0.96
40.762,-112.0638333,5.92,13.865651,5.920000,0.65
40.7578333,-112.0673333,8.05,13.469721,8.050000,0.56
40.7606667,-112.068,8.82,13.488973,8.820000,1.09
40.767,-112.0718333,9.64,13.339795,9.640000,1.45
40.7273333,-112.0815,8.69,11.510692,8.690000,0.17
40.7616667,-112.072,6.83,13.186880,6.830000,0.96
40.7596667,-112.0741667,9.4,12.956886,9.400000,0.31
40.7606667,-112.071,11.24,13.242823,11.240000,1.39
40.7638333,-112.1018333,7.39,10.795841,7.390000,-0.17
40.7578333,-112.0716667,3.26,13.114149,3.260000,0.08
40.7505,-112.069,7.4,13.141537,7.400000,0.6
40.7628333,-112.0723333,9.45,13.189991,9.450000,0.96
40.763,-112.0776667,5.63,12.756758,5.630000,0.67
40.7506667,-112.0565,6.69,14.171689,6.690000,-0.11
40.7451667,-112.0648333,3.45,13.344282,3.450000,0.04
40.7708333,-112.0163333,4.46,17.993262,4.460000,0.62
40.7745,-112.0713333,5.8,13.576617,5.800000,0.41
40.7488333,-112.0405,3.97,15.436968,3.970000,0.69
40.7596667,-112.0743333,6.27,12.943217,6.270000,0.56
40.7601667,-112.066,3.73,13.640025,3.730000,-0.08
40.7456667,-112.047,7.71,14.820939,7.710000,0.84
40.7595,-112.0733333,10.38,13.020915,10.380000,1.14
40.7468333,-112.051,8.66,14.523073,8.660000,1.43
40.7541667,-112.057,8.1,14.221966,8.100000,0.67
40.7561667,-112.0623333,6.62,13.836504,6.620000,1.7
40.755,-112.06,3.15,13.997527,3.150000,0.7
40.7415,-112.0341667,8.24,15.765646,8.240000,0.94
40.7503333,-112.0873333,5.83,11.632733,5.830000,0.13
40.7628333,-112.0793333,8.71,12.615667,8.710000,0.77
40.7221667,-112.0911667,10.21,10.582171,10.210000,1.09
40.7265,-112.092,8.67,10.626995,8.670000,0.65
40.7495,-112.0303333,7.9,16.288741,7.900000,0.6
40.7451667,-112.0395,7.67,15.423463,7.670000,0.48
40.7398333,-112.07,9.51,12.781027,9.510000,0.75
40.7306667,-112.091,8.76,10.817958,8.760000,0.88
40.7496667,-112.075,6.01,12.627406,6.010000,0.48
40.7281667,-112.0863333,9.39,11.135706,9.390000,1.55
40.7551667,-112.0476667,8.76,15.013952,8.760000,0.49
40.7446667,-112.0471667,8.45,14.781181,8.450000,0.3
40.7555,-112.0753333,11.06,12.752368,11.060000,1.25
40.7893333,-112.0661667,9.11,14.387611,9.110000,0.94
40.7746667,-112.0756667,4.41,13.225491,4.410000,0.57
40.7576667,-112.0513333,8.46,14.778270,8.460000,0.57
40.7658333,-112.0695,8.99,13.500768,8.990000,1.27
40.7598333,-112.0595,7.81,14.164666,7.810000,1.17
40.7526667,-112.0736667,4.65,12.815147,4.650000,0.47
40.7581667,-112.0628333,7.17,13.847667,7.170000,1.45
40.7635,-112.0745,9.96,13.029628,9.960000,0.36
40.7813333,-112.0628333,5.62,14.452229,5.620000,0.68
40.7385,-112.064,4.6,13.238691,4.600000,0.48
40.7278333,-112.0975,11.49,10.210365,11.490000,2.75
40.7601667,-112.0431667,6.39,15.513589,6.390000,0.82
40.7578333,-112.0416667,6.11,15.575843,6.110000,1.11
40.751,-112.0468333,6.52,14.973691,6.520000,1.48
40.7623333,-112.0303333,5.97,16.623122,5.970000,1.45
40.7761667,-112.0736667,8.84,13.428719,8.840000,1.1
40.7483333,-112.032,8,16.121550,8.000000,0.74
40.7856667,-112.0785,11.04,13.280347,11.040000,1.06
40.7778333,-112.073,7.68,13.526922,7.680000,0.68
40.7268333,-112.0821667,9.74,11.442904,9.740000,0.84
40.7486667,-112.0363333,7.6,15.774593,7.600000,0.82
40.751,-112.054,8.42,14.385547,8.420000,0.68
40.7483333,-112.0548333,9.42,14.247599,9.420000,1.68
40.7658333,-112.0721667,9.25,13.281983,9.250000,0.95
40.7241667,-112.0736667,11.1,12.071050,11.100000,0.09
40.7601667,-112.0746667,9.31,12.928916,9.310000,0.68
40.7586667,-112.0343333,8.22,16.199343,8.220000,1.93
40.7555,-112.0548333,6.96,14.434548,6.960000,0.94
40.7395,-112.0836667,4.72,11.650634,4.720000,0.5
40.7761667,-112.0725,9.82,13.524424,9.820000,1.55
40.7625,-112.0835,3.34,12.265103,3.340000,-0.02
40.7568333,-112.0493333,9.39,14.920651,9.390000,1.74
40.7448333,-112.0751667,6.53,12.487522,6.530000,0.66
40.7633333,-112.0573333,6.19,14.433764,6.190000,1.06
40.7548333,-112.0553333,7.94,14.376127,7.940000,0.65
40.7748333,-112.0683333,4.65,13.831417,4.650000,0.44
40.7453333,-112.0586667,8.13,13.854728,8.130000,0.81
40.7746667,-112.0926667,5.96,11.830983,5.960000,-0.23
40.7875,-112.0715,9.27,13.902337,9.270000,0.62
40.7798333,-112.064,9.08,14.317382,9.080000,1.09
40.7531667,-112.0381667,6.43,15.741416,6.430000,0.11
40.767,-112.0741667,7.99,13.148359,7.990000,0.53
40.7543333,-112.0488333,7.7,14.896485,7.700000,0.71
40.7511667,-112.054,6.92,14.389895,6.920000,1.65
40.7408333,-112.0595,7.83,13.668927,7.830000,1.37
40.765,-112.0725,9.96,13.232882,9.960000,1.5
40.7565,-112.0626667,7.21,13.817844,7.210000,0.34
40.7661667,-112.0593333,3.16,14.343594,3.160000,0.01
40.7571667,-112.0978333,6.8,10.949741,6.800000,0.72
40.7393333,-112.0293333,8.82,16.105929,8.820000,-0.08
40.8003333,-112.0416667,1.12,16.683835,1.120000,0.2
40.7546667,-112.0621667,9.49,13.811032,9.490000,0.35
40.7606667,-112.058,7.87,14.309490,7.870000,0.92
40.7425,-112.0626667,7.68,13.452508,7.680000,1.08
40.76,-112.1175,9.62,9.410285,9.620000,0.1
40.7415,-112.0616667,8.38,13.508488,8.380000,2.38
40.7395,-112.0506667,8.28,14.359171,8.280000,0.16
40.741,-112.0428333,8.09,15.041252,8.090000,0.39
40.7453333,-112.0308333,9.55,16.139137,9.550000,2.86
40.7595,-112.0558333,7.25,14.456838,7.250000,0.87
40.739,-112.041,8.57,15.139593,8.570000,0.27
40.7453333,-112.0293333,8.06,16.262254,8.060000,1.12
40.744,-112.0348333,7.58,15.776083,7.580000,0.46
40.7453333,-112.0393333,5.41,15.441488,5.410000,0.48
40.7355,-112.0756667,9.94,12.202784,9.940000,0.47
40.7441667,-112.0368333,8.37,15.616272,8.370000,0.56
40.7696667,-112.0733333,9.7,13.286358,9.700000,1.92
40.7406667,-112.037,9.47,15.511367,9.470000,1.22
40.7616667,-112.0621667,4.99,13.993698,4.990000,0.92
40.7545,-112.1025,6.65,10.497127,6.650000,0.34
40.7463333,-112.0455,7.93,14.961431,7.930000,0.32
40.7455,-112.0353333,8.34,15.774136,8.340000,0.7
40.742,-112.0416667,6.73,15.163076,6.730000,0.1
40.743,-112.0375,7.4,15.531142,7.400000,1.19
40.7786667,-112.0743333,9.12,13.439315,9.120000,1.52
40.7415,-112.0918333,7.05,11.032643,7.050000,1.3
40.7845,-112.0731667,8.89,13.687312,8.890000,0.77
40.742,-112.0335,7.88,15.833399,7.880000,0.76
40.7481667,-112.0423333,7.38,15.269129,7.380000,0.46
40.7665,-112.044,9.76,15.610338,9.760000,0.63
40.758,-112.0715,6.02,13.132179,6.020000,0.06
40.7418333,-112.0711667,6.39,12.737481,6.390000,-0.3
40.7568333,-112.047,0.12,15.112121,0.120000,-0.3
40.7396667,-112.0255,8.49,16.429272,8.490000,0.4
40.7405,-112.0386667,8.75,15.370216,8.750000,0.88
40.75,-112.0676667,6.49,13.237901,6.490000,0.09
40.7406667,-112.0348333,8.81,15.689214,8.810000,0.86
40.7385,-112.0346667,9.13,15.646424,9.130000,3.09
40.7415,-112.0398333,9.18,15.300527,9.180000,3.2
40.7408333,-112.064,8.13,13.299583,8.130000,2.28
40.7456667,-112.0425,8.93,15.190272,8.930000,0.19
40.7463333,-112.045,8.65,15.002467,8.650000,0.68
40.758,-112.0705,9.98,13.214232,9.980000,0.85
40.7373333,-112.0388333,8.64,15.273999,8.640000,0.46
40.8101667,-112.0673333,9.63,14.835740,9.630000,0.88
40.7465,-112.046,7.85,14.924741,7.850000,0.75
40.7581667,-112.0621667,8.75,13.902365,8.750000,0.89
40.7416667,-112.0688333,8.4,12.924642,8.400000,0.95
40.7436667,-112.0326667,8.56,15.945229,8.560000,1.54
40.7335,-112.0878333,10.62,11.151913,10.620000,0.38
40.7526667,-112.0583333,7.69,14.073419,7.690000,0.41
40.7523333,-112.0798333,9.28,12.300417,9.280000,1.1
40.7603333,-112.0503333,8.6,14.929874,8.600000,0.48
40.7463333,-112.0556667,8.3,14.127030,8.300000,0.68
40.7531667,-112.0353333,7.83,15.973943,7.830000,0.51
40.7483333,-112.0501667,7.11,14.630583,7.110000,0.54
40.7398333,-112.0368333,8.06,15.503329,8.060000,1.2
40.7433333,-112.0413333,7.11,15.225199,7.110000,0.61
40.7376667,-112.08,9.75,11.903695,9.750000,1.27
40.7538333,-112.0645,7.17,13.597814,7.170000,1.05
40.7331667,-112.0715,9.26,12.483876,9.260000,1.59
40.7418333,-112.0338333,8.4,15.801698,8.400000,0.38
40.7468333,-112.0285,7.03,16.369729,7.030000,0.7
40.7391667,-112.0935,1.74,10.834882,1.740000,-0.32
40.7461667,-112.0316667,8.03,16.092450,8.030000,0.74
40.7576667,-112.0696667,5.39,13.273907,5.390000,0.57
40.76,-112.064,8.08,13.799778,8.080000,1.26
40.7373333,-112.0726667,8.74,12.496888,8.740000,0.71
40.751,-112.0433333,7.37,15.260927,7.370000,0.23
40.734,-112.0418333,10.18,14.940847,10.180000,1.26
40.7528333,-112.0761667,7.82,12.614350,7.820000,0.25
40.7466667,-112.043,8.7,15.175306,8.700000,0.59
40.7428333,-112.0315,8.53,16.019275,8.530000,0.28
40.7535,-112.0701667,7.67,13.124109,7.670000,0.5
40.7293333,-112.0858333,10.3,11.207225,10.300000,1.41
40.7408333,-112.0373333,9.04,15.488351,9.040000,1.3
40.7546667,-112.039,6.96,15.712130,6.960000,0.19
40.7313333,-112.0728333,9.56,12.326568,9.560000,0.64
40.7531667,-112.0623333,6.93,13.758218,6.930000,1.15
40.7421667,-112.0293333,8.31,16.179751,8.310000,1.21
40.7416667,-112.0223333,7.23,16.741304,7.230000,1.29
40.7436667,-112.0245,8.68,16.615550,8.680000,1.62
40.7433333,-112.073,8.91,12.626178,8.910000,0.57
40.7401667,-112.0318333,8.86,15.922433,8.860000,1.55
40.743,-112.0346667,7.75,15.763696,7.750000,0.2
40.747,-112.0773333,8.61,12.366292,8.610000,-0.22
40.7563333,-112.0745,5.22,12.842503,5.220000,0.6
40.7451667,-112.0736667,9.54,12.619330,9.540000,-0.02
40.7316667,-112.033,8.02,15.605170,8.020000,0.59
40.7396667,-112.0321667,9.14,15.882038,9.140000,0.45
40.7383333,-112.0345,9.88,15.655763,9.880000,2.29
40.7286667,-112.0735,9.75,12.202222,9.750000,1.38
40.7473333,-112.0528333,8.48,14.385653,8.480000,0.49
40.7548333,-112.0668333,3.52,13.432445,3.520000,-0.41
40.7826667,-112.0718333,11.16,13.748814,11.160000,0.3
40.7561667,-112.0721667,5.66,13.029612,5.660000,-0.27
40.76,-112.052,6.72,14.784420,6.720000,-0.21
40.7365,-112.0385,8.97,15.279638,8.970000,1.23
40.755,-112.057,6.29,14.243706,6.290000,0.15
40.7608333,-112.0768333,10.09,12.768555,10.090000,0.73
40.76,-112.0591667,8.38,14.196364,8.380000,0.1
40.7446667,-112.0475,8.91,14.753826,8.910000,0.37
40.7493333,-112.0606667,12.71,13.794957,12.710000,0.44
40.7491667,-112.0753333,9.65,12.586998,9.650000,0.95
40.7665,-112.0886667,9.45,11.945716,9.450000,0.47
40.7733333,-112.0825,10.18,12.630120,10.180000,1.12
40.7376667,-112.0268333,2.48,16.267726,2.480000,-0.32
40.7373333,-112.0831667,9.86,11.635076,9.860000,0.67
40.7503333,-112.0481667,7.64,14.846877,7.640000,0.65
40.7465,-112.0786667,4.62,12.243809,4.620000,0.76
40.7366667,-112.0666667,8.41,12.971964,8.410000,0.53
40.755,-112.0698333,9.1,13.190624,9.100000,0.72
40.769,-112.0775,9.77,12.927120,9.770000,0.53
40.7606667,-112.0548333,7.99,14.569327,7.990000,0.42
40.7673333,-112.0845,10.47,12.309318,10.470000,0.31
40.7608333,-112.0641667,6.77,13.807847,6.770000,0.66
40.7581667,-112.0688333,7.61,13.355342,7.610000,1.31
40.7545,-112.0361667,7.63,15.940298,7.630000,1.15
40.7513333,-112.042,9.13,15.379037,9.130000,1.76
40.7418333,-112.0713333,9.38,12.723807,9.380000,0.48
40.7391667,-112.0503333,4.27,14.377845,4.270000,0.33
40.7603333,-112.0928333,5.94,11.442739,5.940000,0.95
40.7355,-112.0753333,10.27,12.230150,10.270000,1.29
40.754,-112.0763333,8.15,12.631144,8.150000,0.41
40.7958333,-112.0646667,10.14,14.680279,10.140000,0.87
40.7603333,-112.0331667,6.38,16.338505,6.380000,0.5
40.7618333,-112.0576667,7.14,14.367274,7.140000,1.11
40.7318333,-112.0908333,4.89,10.862124,4.890000,0.08
40.7271667,-112.0931667,10.99,10.548646,10.990000,1.45
40.7641667,-112.023,8.07,17.272627,8.070000,0.64
40.7338333,-112.0618333,9.76,13.294759,9.760000,0.56
40.763,-112.0636667,7.68,13.905417,7.680000,1.31
40.7603333,-112.0721667,5.37,13.138391,5.370000,0.63
40.7771667,-112.0791667,9.34,13.003673,9.340000,0.77
40.7566667,-112.0745,9.19,12.851208,9.190000,-0.07
40.757,-112.0728333,6.53,12.996670,6.530000,0.54
40.766,-112.0335,7.88,16.458829,7.880000,1.08
40.7451667,-112.0763333,8.1,12.400486,8.100000,1.4
40.7336667,-112.064,9.29,13.112559,9.290000,0.57
40.7298333,-112.0455,8.5,14.531211,8.500000,0.72
40.767,-112.0693333,9.54,13.544901,9.540000,1.67
40.7663333,-112.0691667,8.36,13.541165,8.360000,0.35
40.7375,-112.0336667,7.73,15.702449,7.730000,0.79
40.7551667,-112.0508333,8.38,14.754096,8.380000,0.16
40.769,-112.073,8.25,13.296294,8.250000,-0.36
40.7536667,-112.0508333,7.74,14.714975,7.740000,0.41
40.7686667,-112.0855,10.02,12.262113,10.020000,0.46
40.7378333,-112.0733333,8.82,12.455228,8.820000,0.71
40.747,-112.0663333,6.91,13.269025,6.910000,0.76
40.7498333,-112.0445,7.68,15.134759,7.680000,0.84
40.7553333,-112.0713333,8.43,13.076240,8.430000,0.59
40.7305,-112.1,10.48,10.074864,10.480000,0.69
40.7636667,-112.0788333,9.76,12.678455,9.760000,0.62
40.7708333,-112.0735,10.24,13.303141,10.240000,1.81
40.7711667,-112.0868333,9.29,12.218048,9.290000,0.56
40.7051667,-112.0981667,12.04,9.563175,12.040000,0.8
40.7551667,-112.0721667,8.82,13.003504,8.820000,1.15
40.7486667,-112.0426667,7.24,15.254802,7.240000,0.37
40.7673333,-112.0806667,10.74,12.623799,10.740000,1.43
40.734,-112.0851667,9.59,11.383849,9.590000,0.82
40.7336667,-112.081,10.6,11.717148,10.600000,1.53
40.7396667,-112.1158333,5.66,9.015082,5.660000,-0.28
40.75,-112.033,7.47,16.082909,7.470000,0.74
40.748,-112.0283333,6.65,16.413807,6.650000,0.53
40.7495,-112.0375,6.9,15.700559,6.900000,0.74
40.7556667,-112.0458333,8.03,15.177441,8.030000,0.04
40.7761667,-112.0743333,9.8,13.374038,9.800000,1.49
40.7526667,-112.0403333,7.56,15.550578,7.560000,0.75
40.7426667,-112.0371667,8.16,15.549811,8.160000,0.64
40.7286667,-112.1088333,7.8,9.301881,7.800000,0
40.76,-112.0683333,9.73,13.444223,9.730000,0.51
40.7353333,-112.0805,9.81,11.801715,9.810000,0.71
40.7456667,-112.0365,7.57,15.682723,7.570000,0.23
40.7833333,-112.0611667,9.27,14.641123,9.270000,1.35
40.7463333,-112.035,7.82,15.823209,7.820000,1.24
40.7436667,-112.036,8.48,15.671636,8.480000,0.7
40.7501667,-112.0383333,9,15.649548,9.000000,0.33
40.7326667,-112.0641667,9.62,13.072778,9.620000,0.51
40.738,-112.0765,8.98,12.199667,8.980000,1.89
40.7301667,-112.0618333,9.57,13.199084,9.570000,2.21
