time,latitude,longitude,depth,x,mag
2020-03-28T03:47:18.590Z,40.7523333,-112.065,9.36,13.517637,0.97
2020-03-28T03:45:33.290Z,40.756,-111.9675,5.87,21.614889,0.77
2020-03-28T03:44:46.420Z,40.7481667,-112.0813333,10.56,12.068505,-0.15
2020-03-28T03:24:30.970Z,40.7551667,-111.9568333,6.11,22.468761,0.74
2020-03-28T00:56:47.810Z,40.7655,-112.0828333,10.77,12.398165,0.54
2020-03-28T00:20:07.060Z,40.7563333,-112.0851667,10.86,11.967263,1.59
2020-03-27T23:09:55.790Z,40.7333333,-112.0816667,9.46,11.653717,0.92
2020-03-27T22:03:15.370Z,40.7348333,-112.0011667,7.82,18.300984,0.85
2020-03-27T21:16:59.080Z,40.7068333,-112.1045,10.08,9.086710,1
2020-03-27T20:40:32.610Z,40.7415,-112.0431667,8.95,15.026922,2.59
2020-03-27T20:08:41.910Z,40.7313333,-112.0291667,5.35,15.911176,1.89
2020-03-27T20:00:52.940Z,40.7265,-112.076,9.53,11.940425,0.97
2020-03-27T18:46:42.190Z,40.7596667,-112.0803333,10.69,12.450918,0.12
2020-03-27T18:45:10.650Z,40.76,-112.0771667,10.19,12.719439,0.34
2020-03-27T18:41:12.350Z,40.76,-112.0606667,9.97,14.073284,0.21
2020-03-27T17:57:51.490Z,40.7163333,-112.0761667,11.28,11.661276,1.62
2020-03-27T17:56:01.850Z,40.7248333,-112.0736667,10.83,12.088454,2.04
2020-03-27T17:32:59.790Z,40.7526667,-112.0706667,6.15,13.061326,1.28
2020-03-27T15:16:22.480Z,40.7365,-112.0618333,10.25,13.364344,1.84
2020-03-27T13:21:58.240Z,40.7375,-111.9518333,5.83,22.420566,1.11
2020-03-27T13:17:54.440Z,40.7371667,-111.949,4.65,22.644540,0.7
2020-03-27T12:58:01.170Z,40.751,-111.961,5,22.018547,1.38
2020-03-27T12:40:32.370Z,40.75,-111.9621667,4.47,21.896807,1.23
2020-03-27T11:34:10.930Z,40.72,-112.0895,10.19,10.662385,0.47
2020-03-27T09:01:29.400Z,40.7633333,-111.97,5.88,21.600225,0.81
2020-03-27T08:09:37.900Z,40.7778333,-111.9836667,3.92,20.855625,1.23
2020-03-27T05:49:09.920Z,40.7286667,-112.0685,9.95,12.612669,0.68
2020-03-27T05:25:53.450Z,40.78,-111.9715,7.82,21.910183,0.54
2020-03-27T05:13:45.830Z,40.738,-112.1041667,9.37,9.928955,0.72
2020-03-27T01:46:57.360Z,40.7638333,-112.0711667,9.43,13.311813,0.82
2020-03-27T00:57:45.460Z,40.761,-111.9645,5.17,21.990995,1.63
2020-03-26T23:58:33.800Z,40.7688333,-112.0781667,10.76,12.868072,0.87
2020-03-26T23:01:25.100Z,40.7455,-112.0755,6.18,12.477577,1.08
2020-03-26T21:57:31.000Z,40.782,-111.9385,7.5,24.669737,0.94
2020-03-26T19:48:58.380Z,40.7485,-112.0736667,5.95,12.706359,1.12
2020-03-26T19:10:02.410Z,40.7588333,-111.9736667,5.11,21.182371,2.31
2020-03-26T18:29:52.970Z,40.7671667,-111.9768333,2.91,21.139064,1.08
2020-03-26T18:23:33.870Z,40.7411667,-112.0435,8.81,14.990876,0.76
2020-03-26T18:07:32.940Z,40.7453333,-112.0428333,8.57,15.154225,1.79
2020-03-26T17:53:57.360Z,40.7471667,-112.0435,8.37,15.147305,0.89
2020-03-26T17:19:54.010Z,40.757,-111.9676667,5.4,21.627185,1.14
2020-03-26T17:16:13.800Z,40.7593333,-111.9725,5.27,21.291118,1.38
2020-03-26T16:28:41.410Z,40.7685,-111.96,8.28,22.555090,0.89
2020-03-26T16:27:39.520Z,40.76,-111.9811667,1.39,20.597160,1.43
2020-03-26T16:21:56.750Z,40.764,-111.9733333,5.6,21.343993,2.95
2020-03-26T16:16:39.390Z,40.7656667,-111.9731667,5.23,21.400975,2.03
2020-03-26T16:12:42.890Z,40.7686667,-111.9726667,5.61,21.519962,3.25
2020-03-26T15:45:20.510Z,40.7451667,-112.045,9.86,14.972050,0.51
2020-03-26T15:02:05.360Z,40.769,-111.9746667,4.61,21.364502,1.95
2020-03-26T14:56:49.130Z,40.7703333,-112.089,10.49,12.018531,2.14
2020-03-26T14:34:28.250Z,40.7818333,-112.0483333,8.58,15.654669,0.94
2020-03-26T12:38:06.410Z,40.749,-112.0523333,10.01,14.470160,0.99
2020-03-26T11:56:12.920Z,40.7658333,-111.9758333,4.83,21.186473,2.28
2020-03-26T11:43:09.860Z,40.7541667,-112.0533333,9.86,14.522860,0.86
2020-03-26T10:22:51.370Z,40.7346667,-112.0725,8.01,12.440953,0.73
2020-03-26T10:13:49.270Z,40.7763333,-111.953,11.68,23.332899,0.42
2020-03-26T08:58:40.570Z,40.7223333,-112.0808333,10.52,11.434835,1.06
2020-03-26T08:58:08.300Z,40.7543333,-112.0746667,8.73,12.776603,0.43
2020-03-26T08:40:31.910Z,40.7328333,-112.0631667,5.8,13.159212,0.46
2020-03-26T06:50:50.380Z,40.7226667,-112.0775,9.33,11.717190,0.37
2020-03-26T04:32:08.910Z,40.7328333,-112.069,9.87,12.680383,0.69
2020-03-26T03:21:47.610Z,40.7548333,-112.0683333,9.42,13.309359,0.39
2020-03-26T02:05:59.870Z,40.7586667,-112.0801667,9.81,12.438470,1.56
2020-03-26T02:03:47.450Z,40.7278333,-112.0815,9.62,11.523751,1.28
2020-03-25T23:48:34.620Z,40.7341667,-112.0616667,7.73,13.317134,0.06
2020-03-25T20:29:18.680Z,40.7433333,-112.0535,8.36,14.226601,0.7
2020-03-25T20:10:29.420Z,40.7401667,-111.9616667,2.71,21.682473,0.56
2020-03-25T18:54:59.670Z,40.7393333,-112.0408333,8.97,15.161965,2.1
2020-03-25T17:23:43.210Z,40.7458333,-112.0421667,8.67,15.221971,0.49
2020-03-25T15:52:57.910Z,40.774,-112.0755,8.71,13.221757,0.67
2020-03-25T15:04:47.480Z,40.7671667,-112.0936667,10.98,11.552947,0.81
2020-03-25T14:41:04.460Z,40.7538333,-112.0566667,8.33,14.240619,1.02
2020-03-25T14:04:51.170Z,40.7538333,-112.0881667,11.86,11.655790,0.76
2020-03-25T13:40:35.760Z,40.7243333,-112.0361667,9.01,15.154082,0.2
2020-03-25T13:26:31.950Z,40.7423333,-111.9556667,1.53,22.231319,0.47
2020-03-25T11:54:29.000Z,40.7828333,-112.077,11.38,13.329381,1.68
2020-03-25T11:37:58.720Z,40.7371667,-112.0603333,7.99,13.504862,0.41
2020-03-25T10:38:50.980Z,40.744,-112.0616667,10.53,13.573723,0.82
2020-03-25T09:21:25.270Z,40.7488333,-111.9628333,5.16,21.811787,0.73
2020-03-25T09:01:50.910Z,40.7398333,-112.0518333,7.77,14.272110,0.5
2020-03-25T08:55:01.720Z,40.751,-111.9641667,5.35,21.758609,1.73
2020-03-25T06:14:08.120Z,40.7631667,-112.079,10.32,12.651720,0.23
2020-03-25T05:55:52.400Z,40.7653333,-112.0735,9.66,13.159540,0.36
2020-03-25T05:44:08.140Z,40.7263333,-112.0865,10.64,11.074126,1.13
2020-03-25T05:42:08.860Z,40.758,-112.0726667,10.79,13.036448,0.63
2020-03-25T05:19:32.480Z,40.7478333,-111.9608333,3.47,21.949992,0.95
2020-03-25T05:04:12.100Z,40.7493333,-112.0785,10.07,12.331481,0.49
2020-03-25T04:41:46.470Z,40.7328333,-112.0861667,10.79,11.271291,1.09
2020-03-25T03:44:16.850Z,40.7448333,-112.0801667,9.27,12.077181,0.56
2020-03-25T03:14:37.250Z,40.7458333,-111.9618333,6.05,21.815962,1.18
2020-03-25T02:39:35.670Z,40.7598333,-112.0768333,10.55,12.742442,0.79
2020-03-25T02:17:44.010Z,40.7488333,-111.9641667,2.04,21.702332,1.01
2020-03-25T02:15:16.970Z,40.7478333,-112.0358333,7.69,15.793909,0.65
2020-03-25T01:43:57.950Z,40.7703333,-111.9835,4.77,20.674314,0.5
2020-03-25T01:32:48.150Z,40.7463333,-111.9566667,3.55,22.253080,0.75
2020-03-25T01:25:14.920Z,40.7455,-111.9645,2.53,21.588392,1.07
2020-03-25T00:21:06.890Z,40.7438333,-112.0601667,7.58,13.692482,0.32
2020-03-25T00:07:46.950Z,40.7253333,-112.093,11.5,10.514419,0.83
2020-03-24T23:10:39.170Z,40.726,-112.1018333,11.52,9.806741,0.26
2020-03-24T22:38:45.230Z,40.74,-112.054,9.5,14.098616,0.56
2020-03-24T22:09:49.700Z,40.7636667,-112.0741667,10.36,13.061326,1.14
2020-03-24T21:48:45.780Z,40.7408333,-112.0456667,8.85,14.804341,0.9
2020-03-24T21:10:21.160Z,40.7488333,-112.0488333,4.82,14.753053,0.5
2020-03-24T20:15:19.940Z,40.7535,-112.098,4.75,10.840219,0.22
2020-03-24T20:10:10.590Z,40.7478333,-112.0663333,7.55,13.290774,1.1
2020-03-24T19:27:32.630Z,40.7736667,-112.0953333,9.78,11.586111,0.39
2020-03-24T19:27:04.100Z,40.7636667,-112.0866667,10.41,12.035773,0.6
2020-03-24T18:54:02.840Z,40.7658333,-112.083,10.16,12.393195,1.33
2020-03-24T18:29:42.970Z,40.7473333,-112.079,5.58,12.238218,0.85
2020-03-24T18:27:57.070Z,40.7718333,-112.0415,8.33,15.954499,1.42
2020-03-24T18:25:33.830Z,40.779,-112.1065,7.48,10.809602,0
2020-03-24T16:14:51.690Z,40.7336667,-112.0471667,5.95,14.494346,0.5
2020-03-24T15:37:41.150Z,40.7423333,-112.027,8.49,16.375612,0.46
2020-03-24T15:23:08.330Z,40.7305,-112.0543333,5.55,13.823455,1.1
2020-03-24T15:09:32.010Z,40.7336667,-112.0503333,5.93,14.234406,2.11
2020-03-24T14:47:53.490Z,40.7825,-112.0713333,10.67,13.785473,0.97
2020-03-24T14:29:45.280Z,40.748,-112.0668333,5.42,13.254092,0.82
2020-03-24T14:23:21.800Z,40.7436667,-112.0515,8.76,14.399447,0.98
2020-03-24T14:13:09.020Z,40.7695,-112.0738333,9.44,13.240986,0.86
2020-03-24T13:02:04.730Z,40.731,-112.0793333,4.08,11.784311,0.15
2020-03-24T12:51:52.440Z,40.7348333,-112.0585,9.83,13.594464,0.03
2020-03-24T12:49:01.220Z,40.7745,-112.0426667,8.59,15.928305,0.78
2020-03-24T12:17:03.060Z,40.7615,-112.0796667,9.35,12.553491,0.25
2020-03-24T12:12:15.790Z,40.7713333,-112.0425,8.3,15.859421,2.07
2020-03-24T12:12:00.800Z,40.7271667,-112.0668333,9.02,12.710339,0.39
2020-03-24T11:42:09.090Z,40.7795,-112.0451667,9.13,15.853582,3.08
2020-03-24T11:36:50.500Z,40.7506667,-112.0748333,9.28,12.667196,0.78
2020-03-24T11:19:05.080Z,40.7351667,-112.0508333,8.41,14.232483,0.48
2020-03-24T11:01:50.520Z,40.782,-112.0755,12.54,13.430654,0.76
2020-03-24T11:01:17.950Z,40.7955,-112.0775,11.82,13.619161,0.62
2020-03-24T08:53:01.100Z,40.7718333,-112.0735,13,13.329251,0.39
2020-03-24T08:36:57.090Z,40.7816667,-112.0436667,7.82,16.033122,0.73
2020-03-24T08:32:35.110Z,40.7798333,-112.0721667,11.41,13.647493,1.99
2020-03-24T08:26:04.030Z,40.754,-112.0561667,12.88,14.285999,0.18
2020-03-24T08:07:09.880Z,40.7613333,-112.086,11.07,12.029512,0.2
2020-03-24T07:38:09.410Z,40.7841667,-112.0413333,7.91,16.289706,0.88
2020-03-24T06:10:26.860Z,40.7823333,-112.0691667,12.71,13.958833,0.48
2020-03-24T04:46:33.340Z,40.7525,-112.084,10.7,11.962861,0.47
2020-03-24T04:44:04.440Z,40.7471667,-112.0595,8.53,13.834174,0.83
2020-03-24T04:27:15.970Z,40.7471667,-112.0613333,8.4,13.683717,1.04
2020-03-24T02:12:20.190Z,40.7328333,-112.0833333,9.97,11.503860,0.58
2020-03-24T01:53:19.480Z,40.7675,-112.0765,10.5,12.969989,0.4
2020-03-24T01:52:26.400Z,40.7576667,-112.0898333,11.35,11.619201,0.4
2020-03-24T01:43:33.490Z,40.7426667,-112.0481667,8.29,14.646952,0.85
2020-03-24T01:33:22.840Z,40.7566667,-112.0693333,8.68,13.275160,1.02
2020-03-24T01:09:01.070Z,40.7635,-112.075,10.23,12.988605,0.8
2020-03-24T00:23:11.290Z,40.7626667,-112.0706667,7.62,13.322381,0.39
2020-03-23T23:11:39.150Z,40.734,-112.0688333,9.6,12.724521,1.46
2020-03-23T22:41:43.440Z,40.775,-111.975,2.94,21.493079,0.44
2020-03-23T22:10:41.610Z,40.7938333,-112.0738333,8.71,13.876334,-0.13
2020-03-23T21:28:18.660Z,40.7245,-112.0713333,8.81,12.271311,0.76
2020-03-23T19:13:29.430Z,40.7316667,-112.0515,9.31,14.086472,0.28
2020-03-23T18:42:18.130Z,40.7635,-112.0766667,10.25,12.851860,2.29
2020-03-23T18:41:40.110Z,40.7611667,-112.0746667,9.88,12.955027,1.33
2020-03-23T18:40:06.430Z,40.7585,-112.077,10.44,12.693947,1.44
2020-03-23T18:18:06.070Z,40.7341667,-112.0525,9.29,14.069588,1.46
2020-03-23T17:23:44.810Z,40.7655,-112.1011667,7.18,10.894101,0.06
2020-03-23T17:07:18.410Z,40.7308333,-112.0725,6.17,12.340874,0.11
2020-03-23T16:40:48.090Z,40.7795,-112.0451667,8.5,15.853582,1.53
2020-03-23T15:38:36.740Z,40.7516667,-112.0366667,7.32,15.825420,0.42
2020-03-23T15:19:45.640Z,40.739,-112.0566667,8.98,13.853649,1.87
2020-03-23T15:01:19.910Z,40.7705,-112.06,8.54,14.401961,0.55
2020-03-23T14:12:50.270Z,40.7375,-112.0823333,10.68,11.707833,2.89
2020-03-23T13:48:15.600Z,40.7801667,-112.0733333,11.29,13.560506,1.11
2020-03-23T13:41:37.460Z,40.8008333,-112.068,10.55,14.537441,0.42
2020-03-23T13:41:21.500Z,40.7748333,-112.0775,12.17,13.079453,0.94
2020-03-23T13:29:47.130Z,40.7391667,-112.0625,8.18,13.379207,0.62
2020-03-23T11:52:33.480Z,40.7456667,-112.0516667,6.18,14.437929,0.23
2020-03-23T11:27:51.410Z,40.783,-112.0921667,8.13,12.089769,0.9
2020-03-23T11:11:07.510Z,40.7415,-112.0426667,4.97,15.067962,0.7
2020-03-23T10:59:08.220Z,40.7395,-112.047,9.07,14.660137,0.23
2020-03-23T10:20:05.240Z,40.7476667,-112.0731667,8.27,12.725635,0.35
2020-03-23T10:16:38.100Z,40.7516667,-111.9755,1.34,20.845662,0.23
2020-03-23T10:16:21.740Z,40.7631667,-111.9823333,8.98,20.583741,-0.11
2020-03-23T09:19:17.270Z,40.736,-112.049,9.37,14.404701,0.42
2020-03-23T09:06:13.720Z,40.7748333,-112.0728333,9.84,13.462270,0.48
2020-03-23T08:50:56.850Z,40.7278333,-112.0491667,9.78,14.178045,0.91
2020-03-23T08:50:29.800Z,40.7788333,-112.0513333,8.4,15.330337,1.02
2020-03-23T08:34:38.470Z,40.7725,-112.079,8.73,12.895470,1.45
2020-03-23T07:59:03.660Z,40.7398333,-112.0621667,7.55,13.423959,0.4
2020-03-23T07:57:27.470Z,40.7401667,-112.061,8.55,13.528418,0.33
2020-03-23T07:30:20.330Z,40.781,-112.0806667,11.18,12.980752,0.3
2020-03-23T07:19:21.670Z,40.771,-112.0443333,8.9,15.700322,0.59
2020-03-23T07:13:31.920Z,40.7453333,-112.0556667,9.44,14.100943,0.73
2020-03-23T07:08:03.160Z,40.7785,-112.0733333,11.37,13.516990,1.26
2020-03-23T06:59:47.810Z,40.734,-112.0698333,9.33,12.642438,1.1
2020-03-23T06:37:22.150Z,40.7648333,-112.0903333,9.76,11.765439,1.14
2020-03-23T06:37:02.900Z,40.75,-112.0553333,8.87,14.250043,1.82
2020-03-23T06:35:46.900Z,40.7515,-112.063,11.63,13.660014,1.11
2020-03-23T06:35:18.620Z,40.761,-112.075,10.09,12.923327,1.76
2020-03-23T06:19:46.090Z,40.7581667,-112.0718333,10.06,13.109183,0.07
2020-03-23T05:39:32.510Z,40.7748333,-112.0421667,8.62,15.978014,1.84
2020-03-23T04:56:38.340Z,40.7405,-112.07,9.55,12.798431,0.63
2020-03-23T04:51:16.160Z,40.7605,-112.0781667,8.65,12.650447,0.7
2020-03-23T04:40:47.540Z,40.752,-112.0563333,7.83,14.220152,0.85
2020-03-23T04:38:46.670Z,40.7801667,-112.0366667,7.23,16.568239,0.48
2020-03-23T04:12:02.710Z,40.7345,-112.0495,9.68,14.324541,-0.12
2020-03-23T04:11:44.810Z,40.7326667,-112.053,9.51,13.989420,0.42
2020-03-23T03:38:49.650Z,40.7416667,-112.0693333,8.77,12.883605,0.94
2020-03-23T03:00:21.230Z,40.7421667,-112.0543333,8.55,14.127778,1.08
2020-03-23T02:58:29.580Z,40.7963333,-112.0691667,12.2,14.324299,0.39
2020-03-23T02:53:48.940Z,40.774,-112.0388333,7.47,16.229761,0.79
2020-03-23T02:53:15.170Z,40.7681667,-112.0516667,7.94,15.024775,0.43
2020-03-23T02:43:20.410Z,40.7893333,-112.0741667,10.38,13.731493,0.7
2020-03-23T02:36:17.650Z,40.7798333,-112.0378333,7.68,16.463849,1.47
2020-03-23T02:33:46.030Z,40.7693333,-112.0526667,7.39,14.973160,1.02
2020-03-23T02:21:21.870Z,40.7713333,-112.0516667,7.63,15.107368,1.99
2020-03-23T02:17:30.800Z,40.7355,-112.0591667,7.19,13.557133,1.42
2020-03-23T01:50:11.610Z,40.7838333,-112.0485,7.86,15.693153,0.57
2020-03-23T01:48:49.500Z,40.7763333,-112.0793333,10.28,12.968241,0.36
2020-03-23T01:46:43.830Z,40.7316667,-112.0753333,7.59,12.130060,-0.29
2020-03-23T01:46:03.520Z,40.7776667,-112.0408333,10.33,16.161269,-0.56
2020-03-23T01:45:42.300Z,40.7831667,-112.036,8.56,16.701121,0.35
2020-03-23T01:44:06.740Z,40.7718333,-112.0545,7.03,14.887966,0.75
2020-03-23T01:42:42.490Z,40.7728333,-112.0581667,8.32,14.613243,0.11
2020-03-23T01:42:34.130Z,40.7695,-112.0485,8.48,15.319358,0.37
2020-03-23T01:40:28.640Z,40.7586667,-112.0713333,9.36,13.163263,0.53
2020-03-23T01:33:51.810Z,40.7791667,-112.043,9.11,16.022631,0.9
2020-03-23T01:19:54.440Z,40.7741667,-112.0451667,8.9,15.714518,1.7
2020-03-23T01:17:15.310Z,40.779,-112.053,9.98,15.197964,3.94
2020-03-23T00:27:12.130Z,40.7426667,-112.072,10.54,12.690847,1.36
2020-03-22T23:40:06.550Z,40.745,-112.0566667,7.71,14.010176,0.1
2020-03-22T22:59:16.930Z,40.7568333,-112.0543333,9.14,14.510358,0.96
2020-03-22T21:40:40.390Z,40.7466667,-112.0523333,9.03,14.409302,0.25
2020-03-22T21:40:25.450Z,40.7473333,-112.0706667,6.87,12.922096,-0.25
2020-03-22T21:05:41.830Z,40.7388333,-112.0708333,9.17,12.686528,0.28
2020-03-22T20:55:02.000Z,40.7343333,-112.0796667,11.58,11.843996,1.49
2020-03-22T20:28:40.920Z,40.7296667,-112.0781667,10.74,11.845254,0.56
2020-03-22T20:22:59.100Z,40.7433333,-112.0678333,9.7,13.050217,1.06
2020-03-22T20:14:29.900Z,40.763,-112.0688333,10.62,13.481508,0.33
2020-03-22T19:37:40.090Z,40.7536667,-112.0311667,9.46,16.328912,0.99
2020-03-22T18:42:08.680Z,40.7343333,-112.0665,8.16,12.924745,0.62
2020-03-22T18:24:56.070Z,40.772,-111.9823333,3.92,20.813378,0.91
2020-03-22T18:24:45.560Z,40.7598333,-112.0808333,10.52,12.414244,0.12
2020-03-22T16:51:32.140Z,40.7541667,-112.0716667,7.29,13.018426,0.4
2020-03-22T16:32:48.330Z,40.7556667,-112.0363333,7.26,15.957034,0.81
2020-03-22T16:18:14.590Z,40.7221667,-112.0801667,11.73,11.485209,0.88
2020-03-22T15:50:15.530Z,40.7513333,-112.0658333,9.37,13.423156,2.82
2020-03-22T15:35:09.770Z,40.7541667,-112.0808333,11.18,12.266244,0.06
2020-03-22T15:34:31.000Z,40.7455,-112.0673333,9.5,13.147806,0.77
2020-03-22T15:00:31.630Z,40.7481667,-112.0555,9.09,14.188538,0.81
2020-03-22T14:15:03.020Z,40.7371667,-112.0591667,9.74,13.600618,0.59
2020-03-22T13:14:47.920Z,40.7571667,-112.0478333,8.03,15.052435,0.6
2020-03-22T13:11:14.540Z,40.7833333,-112.0746667,11.88,13.533818,1.52
2020-03-22T12:53:21.240Z,40.7365,-112.0605,8.58,13.473784,0.61
2020-03-22T12:25:25.100Z,40.7358333,-112.0553333,9.16,13.880488,1.11
2020-03-22T11:53:28.990Z,40.7633333,-112.0738333,10.61,13.079975,1.05
2020-03-22T11:44:01.790Z,40.7676667,-112.0803333,10.24,12.659859,0.66
2020-03-22T11:43:43.520Z,40.7708333,-112.0836667,10.4,12.469108,0.63
2020-03-22T11:27:11.690Z,40.7643333,-112.0811667,10.2,12.504423,0.94
2020-03-22T11:25:16.220Z,40.7348333,-112.0588333,8.11,13.567105,1.09
2020-03-22T11:16:07.590Z,40.7706667,-112.0751667,7.78,13.162061,0.48
2020-03-22T11:09:32.690Z,40.7268333,-112.0436667,8.94,14.603500,0.23
2020-03-22T10:56:33.360Z,40.744,-112.0498333,9.52,14.544934,0.53
2020-03-22T10:50:44.600Z,40.7575,-112.0616667,7.82,13.925995,0.36
2020-03-22T10:03:54.050Z,40.7365,-112.0608333,8.18,13.446426,1.35
2020-03-22T10:01:29.200Z,40.76,-112.0806667,10.98,12.432267,0.43
2020-03-22T09:47:16.870Z,40.7313333,-112.0688333,7.85,12.654913,1.29
2020-03-22T09:37:44.460Z,40.7621667,-112.0768333,8.9,12.803374,1.04
2020-03-22T09:23:36.110Z,40.735,-112.062,8.47,13.311520,0.59
2020-03-22T08:58:45.920Z,40.7336667,-112.0586667,8.06,13.550344,0.51
2020-03-22T08:57:14.360Z,40.733,-112.0786667,10.98,11.891258,2.07
2020-03-22T08:54:18.490Z,40.7391667,-112.053,8.39,14.158960,1.71
2020-03-22T08:48:13.360Z,40.7355,-112.0603333,8.71,13.461375,0.82
2020-03-22T08:31:36.700Z,40.7375,-112.0588333,9.15,13.636680,2.18
2020-03-22T08:29:13.420Z,40.7495,-112.062,9.61,13.689888,1.2
2020-03-22T07:31:41.540Z,40.7588333,-112.0476667,9.77,15.109566,0.48
2020-03-22T07:14:15.790Z,40.752,-112.0353333,8.23,15.943537,0.72
2020-03-22T07:10:51.370Z,40.7575,-112.0308333,7.17,16.456155,1.03
2020-03-22T06:38:47.880Z,40.7528333,-112.041,9.09,15.500208,0.27
2020-03-22T06:20:13.070Z,40.7591667,-112.078,4.36,12.629306,0.26
2020-03-22T05:18:05.470Z,40.7555,-112.0586667,8.32,14.119982,0.35
2020-03-22T05:12:29.950Z,40.7593333,-112.0505,8.32,14.890115,1.14
2020-03-22T05:04:14.980Z,40.757,-112.055,8.69,14.459998,0.6
2020-03-22T04:58:32.640Z,40.7588333,-112.0646667,8.87,13.714625,0.73
2020-03-22T04:58:28.060Z,40.7561667,-112.0625,9.44,13.822825,0.22
2020-03-22T04:57:53.230Z,40.7558333,-112.0568333,8.7,14.279125,0.7
2020-03-22T04:57:24.580Z,40.7571667,-112.0658333,8.6,13.575404,0.73
2020-03-22T04:41:36.060Z,40.7395,-112.0625,9.69,13.387905,1.67
2020-03-22T04:32:45.530Z,40.7538333,-112.0571667,9.09,14.199589,0.76
2020-03-22T04:32:10.090Z,40.754,-112.0586667,8.76,14.080846,0.57
2020-03-22T04:18:21.040Z,40.7586667,-112.0628333,8.37,13.860715,0.71
2020-03-22T03:44:52.920Z,40.751,-112.0783333,10.41,12.388686,1.88
2020-03-22T03:31:17.670Z,40.7538333,-112.0561667,9.36,14.281650,0.82
2020-03-22T03:29:56.450Z,40.76,-112.0621667,8.42,13.950205,0.66
2020-03-22T03:15:57.680Z,40.7545,-112.0538333,9.13,14.490524,0.82
2020-03-22T03:07:18.110Z,40.725,-112.0753333,10.05,11.955990,1.23
2020-03-22T02:56:35.610Z,40.7551667,-112.0433333,6.76,15.369559,1.89
2020-03-22T02:15:11.280Z,40.7411667,-112.048,5.62,14.621519,0.96
2020-03-22T01:23:08.120Z,40.7365,-112.0578333,9.3,13.692673,1.23
2020-03-22T01:19:45.930Z,40.7546667,-111.9683333,4.4,21.511856,0.46
2020-03-22T01:12:42.020Z,40.7265,-112.0566667,7.15,13.527556,0.69
2020-03-22T01:07:51.690Z,40.7706667,-112.0726667,9.32,13.367153,0.57
2020-03-22T01:01:02.180Z,40.7301667,-112.0598333,8.65,13.363263,0.6
2020-03-22T00:38:13.620Z,40.7363333,-112.0518333,4.99,14.180824,1.39
2020-03-22T00:37:28.090Z,40.7488333,-111.9655,1.98,21.592885,0.87
2020-03-22T00:20:49.380Z,40.7445,-112.0476667,8.48,14.735797,0.89
2020-03-21T23:51:08.580Z,40.7783333,-112.0505,9.43,15.385654,1.19
2020-03-21T23:37:28.010Z,40.7495,-112.0833333,11.13,11.939206,0.35
2020-03-21T23:34:04.050Z,40.7691667,-112.0871667,10.25,12.138446,1.23
2020-03-21T22:42:18.490Z,40.7498333,-112.0486667,9.98,14.792804,1.04
2020-03-21T22:31:50.610Z,40.7433333,-112.0728333,8.88,12.639860,0.82
2020-03-21T22:29:30.110Z,40.7441667,-112.0751667,8.27,12.470116,0.58
2020-03-21T22:28:11.690Z,40.7598333,-112.0781667,9.33,12.633037,0.26
2020-03-21T22:00:55.250Z,40.7588333,-112.0731667,9.69,13.017178,0.23
2020-03-21T21:48:01.870Z,40.7638333,-112.0721667,9.11,13.229767,0.88
2020-03-21T21:46:55.220Z,40.7546667,-112.079,7.83,12.429735,1.22
2020-03-21T21:44:44.470Z,40.7655,-112.0745,8.54,13.081849,1.4
2020-03-21T21:31:36.820Z,40.7415,-112.06,3.05,13.645284,0.78
2020-03-21T21:02:09.550Z,40.7513333,-112.0758333,9.61,12.602541,0.5
2020-03-21T20:49:30.320Z,40.7281667,-112.0746667,5.62,12.093394,0.32
2020-03-21T20:41:12.670Z,40.7396667,-112.0636667,8.14,13.296495,0.06
2020-03-21T20:40:33.550Z,40.7535,-112.0476667,6.7,14.970489,0.59
2020-03-21T20:40:16.760Z,40.7705,-112.1038333,0.42,10.806075,0.21
2020-03-21T20:39:30.310Z,40.7821667,-112.0781667,12.51,13.216278,0.34
2020-03-21T20:38:27.500Z,40.7436667,-112.0896667,7.02,11.267068,0.06
2020-03-21T20:18:27.700Z,40.7398333,-112.0425,9.28,15.038193,1.1
2020-03-21T20:12:00.780Z,40.7475,-112.0475,8.82,14.827709,0.73
2020-03-21T20:06:12.150Z,40.7475,-112.0531667,9.34,14.362639,0.47
2020-03-21T19:42:21.960Z,40.7311667,-112.0888333,11.25,11.008870,0.36
2020-03-21T19:41:24.890Z,40.7491667,-112.0393333,7.93,15.541411,0.31
2020-03-21T19:35:32.650Z,40.7781667,-112.0923333,8.11,11.949796,1.24
2020-03-21T19:25:32.280Z,40.7535,-112.0763333,9.54,12.618088,0.49
2020-03-21T19:09:12.360Z,40.7383333,-112.0608333,8.23,13.494262,0.98
2020-03-21T18:52:09.690Z,40.746,-112.0281667,9.08,16.375375,1.31
2020-03-21T18:28:30.960Z,40.7628333,-112.0746667,10.22,12.998543,0.5
2020-03-21T17:51:13.900Z,40.7335,-112.0638333,8.67,13.121892,1
2020-03-21T17:28:19.560Z,40.7433333,-112.0536667,12.56,14.212919,0.68
2020-03-21T17:21:23.460Z,40.745,-112.0525,7.97,14.352148,1.43
2020-03-21T16:59:31.930Z,40.7433333,-112.0635,10.27,13.405862,3.37
2020-03-21T16:35:52.920Z,40.7385,-112.069,8.08,12.828300,0.04
2020-03-21T16:17:37.800Z,40.8058333,-111.9998333,8.23,20.257764,0.61
